station_id,date,wind_direction_deg,vector_avg_wind_speed_ms,avg_wind_speed_ms
269,2020-05-24,265.0,5.6,5.7
269,2020-05-25,340.0,2.9,3.3
269,2020-05-26,13.0,1.1,1.8
269,2020-05-27,5.0,4.0,4.5
269,2020-05-28,32.0,4.6,4.8
269,2020-05-29,39.0,4.1,4.4
269,2020-05-30,54.0,4.4,4.5
269,2020-05-31,63.0,5.5,5.8
269,2020-06-01,58.0,4.0,4.1
269,2020-06-02,353.0,0.6,3.4
269,2020-06-03,294.0,3.3,4.6
269,2020-06-04,328.0,3.8,4.1
269,2020-06-05,236.0,3.7,5.3
269,2020-06-06,217.0,7.7,8.0
269,2020-06-07,236.0,5.3,5.8
269,2020-06-08,344.0,2.7,3.7
269,2020-06-09,17.0,3.1,3.3
269,2020-06-10,61.0,3.3,3.5
269,2020-06-11,54.0,3.7,3.9
269,2020-06-12,78.0,2.7,4.1
269,2020-06-13,29.0,1.7,2.5
269,2020-06-14,294.0,2.2,2.5
269,2020-06-15,286.0,2.1,2.7
269,2020-06-16,44.0,1.3,1.5
269,2020-06-17,35.0,3.0,3.3
269,2020-06-18,176.0,0.4,2.9
269,2020-06-19,262.0,2.6,2.7
269,2020-06-20,273.0,1.8,2.7
269,2020-06-21,210.0,3.1,4.0
269,2020-06-22,288.0,2.2,2.8
269,2020-06-23,6.0,1.0,2.3
269,2020-06-24,72.0,3.7,3.9
269,2020-06-25,94.0,3.8,4.0
269,2020-06-26,134.0,2.4,3.0
269,2020-06-27,214.0,4.1,4.5
269,2020-06-28,225.0,6.9,7.2
269,2020-06-29,220.0,8.1,8.3
269,2020-06-30,228.0,6.2,6.4
269,2020-07-01,238.0,5.0,5.3
269,2020-07-02,243.0,4.4,4.9
269,2020-07-03,232.0,6.5,6.5
269,2020-07-04,218.0,8.0,8.1
269,2020-07-05,234.0,9.6,9.7
269,2020-07-06,274.0,6.5,6.7
269,2020-07-07,257.0,2.5,3.6
269,2020-07-08,110.0,0.7,2.2
269,2020-07-09,232.0,3.9,4.5
269,2020-07-10,339.0,2.6,3.7
269,2020-07-11,287.0,2.3,2.9
269,2020-07-12,5.0,1.6,2.0
269,2020-07-13,294.0,0.8,1.6
269,2020-07-14,233.0,1.2,2.4
269,2020-07-15,305.0,1.6,2.5
269,2020-07-16,300.0,1.5,2.5
269,2020-07-17,261.0,1.2,1.8
269,2020-07-18,227.0,1.4,2.5
269,2020-07-19,287.0,1.8,3.3
269,2020-07-20,333.0,3.0,3.1
269,2020-07-21,295.0,2.9,3.0
269,2020-07-22,358.0,1.3,1.8
269,2020-07-23,225.0,3.1,3.7
269,2020-07-24,262.0,3.0,3.6
269,2020-07-25,204.0,4.1,4.3
269,2020-07-26,245.0,4.9,5.4
269,2020-07-27,181.0,3.1,3.8
269,2020-07-28,258.0,5.5,5.7
269,2020-07-29,267.0,4.1,4.3
269,2020-07-30,133.0,0.8,2.3
269,2020-07-31,93.0,3.3,3.4
269,2020-08-01,267.0,2.5,3.5
269,2020-08-02,274.0,2.7,3.3
269,2020-08-03,281.0,0.9,2.3
269,2020-08-04,258.0,1.6,2.6
269,2020-08-05,206.0,3.5,4.1
269,2020-08-06,331.0,0.5,2.3
269,2020-08-07,50.0,2.2,2.2
269,2020-08-08,32.0,2.4,2.6
269,2020-08-09,43.0,3.8,4.2
269,2020-08-10,64.0,3.7,3.8
269,2020-08-11,81.0,3.0,3.9
269,2020-08-12,69.0,2.2,2.4
269,2020-08-13,83.0,1.0,2.4
269,2020-08-14,50.0,1.2,2.5
269,2020-08-15,236.0,0.7,2.0
269,2020-08-16,86.0,1.8,3.0
269,2020-08-17,142.0,0.8,2.3
269,2020-08-18,229.0,2.8,3.3
269,2020-08-19,169.0,2.9,3.1
269,2020-08-20,167.0,3.4,4.1
269,2020-08-21,221.0,4.9,5.9
269,2020-08-22,221.0,6.9,7.0
269,2020-08-23,237.0,4.9,5.7
269,2020-08-24,249.0,4.4,4.9
269,2020-08-25,191.0,5.5,6.0
269,2020-08-26,255.0,9.0,9.4
269,2020-08-27,135.0,1.9,2.7
269,2020-08-28,203.0,4.6,5.0
269,2020-08-29,214.0,5.0,5.1
269,2020-08-30,353.0,3.9,4.8
269,2020-08-31,347.0,2.3,2.5
269,2020-09-01,315.0,1.3,1.5
269,2020-09-02,26.0,0.8,1.3
269,2020-09-03,212.0,4.8,5.2
269,2020-09-04,242.0,3.8,4.1
269,2020-09-05,252.0,4.0,4.3
269,2020-09-06,252.0,2.4,3.0
269,2020-09-07,219.0,3.5,3.7
269,2020-09-08,215.0,4.7,4.8
269,2020-09-09,246.0,3.3,4.1
269,2020-09-10,236.0,1.0,1.7
269,2020-09-11,218.0,1.4,1.8
269,2020-09-12,232.0,3.1,3.8
269,2020-09-13,215.0,3.7,4.0
269,2020-09-14,66.0,1.7,1.9
269,2020-09-15,74.0,1.2,1.7
269,2020-09-16,6.0,3.8,3.8
269,2020-09-17,58.0,4.6,4.7
269,2020-09-18,64.0,5.4,5.5
269,2020-09-19,57.0,4.7,4.8
269,2020-09-20,47.0,4.5,4.6
269,2020-09-21,34.0,1.6,1.9
269,2020-09-22,218.0,0.7,1.0
269,2020-09-23,195.0,3.9,4.1
269,2020-09-24,198.0,5.2,5.7
269,2020-09-25,181.0,5.5,6.6
269,2020-09-26,351.0,4.0,4.2
269,2020-09-27,45.0,2.8,4.5
269,2020-09-28,185.0,2.9,3.0
269,2020-09-29,233.0,1.2,2.3
269,2020-09-30,171.0,2.6,3.0
269,2020-10-01,160.0,3.8,4.1
269,2020-10-02,74.0,5.2,5.4
269,2020-10-03,122.0,2.3,4.2
269,2020-10-04,170.0,6.0,6.4
269,2020-10-05,174.0,5.9,6.0
269,2020-10-06,215.0,5.4,5.8
269,2020-10-07,239.0,4.5,4.8
269,2020-10-08,219.0,5.2,6.3
269,2020-10-09,231.0,3.2,3.5
269,2020-10-10,236.0,3.6,4.0
269,2020-10-11,267.0,2.9,3.5
269,2020-10-12,243.0,1.3,2.3
269,2020-10-13,113.0,2.5,3.4
269,2020-10-14,33.0,5.0,5.1
269,2020-10-15,30.0,4.0,4.1
269,2020-10-16,27.0,1.7,1.8
269,2020-10-17,179.0,0.7,1.1
269,2020-10-18,249.0,1.5,1.9
269,2020-10-19,170.0,2.3,2.6
269,2020-10-20,177.0,4.1,4.5
269,2020-10-21,202.0,6.5,7.4
269,2020-10-22,215.0,6.2,6.2
269,2020-10-23,201.0,3.7,3.9
269,2020-10-24,198.0,6.9,7.1
269,2020-10-25,195.0,6.2,6.4
269,2020-10-26,200.0,5.8,5.8
269,2020-10-27,197.0,6.9,7.1
269,2020-10-28,207.0,6.7,6.8
269,2020-10-29,219.0,5.7,5.9
269,2020-10-30,231.0,7.6,7.6
269,2020-10-31,195.0,4.8,5.2
269,2020-11-01,204.0,6.9,7.2
269,2020-11-02,222.0,9.8,10.1
269,2020-11-03,210.0,5.9,6.3
269,2020-11-04,233.0,3.1,3.4
269,2020-11-05,218.0,1.4,1.8
269,2020-11-06,92.0,1.8,2.1
269,2020-11-07,92.0,1.3,1.8
269,2020-11-08,98.0,1.4,1.8
269,2020-11-09,84.0,1.8,2.0
269,2020-11-10,71.0,2.0,2.1
269,2020-11-11,167.0,2.7,2.9
269,2020-11-12,198.0,4.9,5.4
269,2020-11-13,191.0,4.0,4.2
269,2020-11-14,181.0,4.3,4.4
269,2020-11-15,192.0,6.8,7.3
269,2020-11-16,221.0,6.7,7.0
269,2020-11-17,221.0,7.6,7.7
269,2020-11-18,204.0,6.7,7.0
269,2020-11-19,272.0,4.3,5.4
269,2020-11-20,216.0,3.1,3.5
269,2020-11-21,211.0,7.4,7.5
269,2020-11-22,238.0,4.2,4.4
269,2020-11-23,214.0,3.2,3.5
269,2020-11-24,186.0,4.1,4.2
269,2020-11-25,185.0,4.1,4.2
269,2020-11-26,271.0,0.3,1.6
269,2020-11-27,84.0,2.2,2.5
269,2020-11-28,81.0,4.6,4.6
269,2020-11-29,89.0,2.3,2.6
269,2020-11-30,203.0,4.4,4.7
269,2020-12-01,357.0,3.8,4.4
269,2020-12-02,144.0,1.2,2.3
269,2020-12-03,170.0,5.3,5.6
269,2020-12-04,156.0,5.4,5.8
269,2020-12-05,142.0,1.5,2.1
269,2020-12-06,23.0,1.9,2.5
269,2020-12-07,221.0,3.8,4.6
269,2020-12-08,59.0,1.1,1.5
269,2020-12-09,166.0,2.8,2.9
269,2020-12-10,117.0,2.7,2.8
269,2020-12-11,123.0,3.6,3.6
269,2020-12-12,139.0,0.8,2.2
269,2020-12-13,176.0,3.4,3.8
269,2020-12-14,182.0,5.5,5.6
269,2020-12-15,188.0,3.4,3.6
269,2020-12-16,161.0,3.7,3.8
269,2020-12-17,208.0,5.6,5.7
269,2020-12-18,184.0,6.1,6.2
269,2020-12-19,184.0,6.0,6.1
269,2020-12-20,196.0,5.0,5.1
269,2020-12-21,185.0,5.7,6.0
269,2020-12-22,238.0,4.3,4.9
269,2020-12-23,189.0,1.6,2.8
269,2020-12-24,3.0,3.8,4.4
269,2020-12-25,319.0,2.1,2.7
269,2020-12-26,207.0,7.7,7.8
269,2020-12-27,192.0,10.0,10.0
269,2020-12-28,139.0,2.0,3.0
269,2020-12-29,237.0,2.1,2.9
269,2020-12-30,220.0,4.6,4.7
269,2020-12-31,210.0,1.8,2.0
269,2021-01-01,211.0,2.1,2.2
269,2021-01-02,200.0,1.8,2.3
269,2021-01-03,43.0,4.7,4.8
269,2021-01-04,43.0,7.7,7.7
269,2021-01-05,48.0,5.8,5.8
269,2021-01-06,11.0,2.4,3.2
269,2021-01-07,295.0,2.4,2.6
269,2021-01-08,316.0,1.0,1.3
269,2021-01-09,291.0,1.7,1.8
269,2021-01-10,217.0,3.3,3.4
269,2021-01-11,220.0,7.5,7.6
269,2021-01-12,283.0,4.1,4.7
269,2021-01-13,282.0,4.5,5.2
269,2021-01-14,58.0,2.9,3.2
269,2021-01-15,14.0,0.6,1.8
269,2021-01-16,186.0,4.1,4.2
269,2021-01-17,245.0,2.1,3.0
269,2021-01-18,220.0,5.1,5.2
269,2021-01-19,219.0,9.0,9.5
269,2021-01-20,194.0,9.0,9.0
269,2021-01-21,205.0,8.9,9.5
269,2021-01-22,224.0,5.1,5.4
269,2021-01-23,207.0,2.9,3.5
269,2021-01-24,247.0,1.1,2.0
269,2021-01-25,246.0,2.7,3.6
269,2021-01-26,260.0,3.1,4.0
269,2021-01-27,227.0,4.4,5.1
269,2021-01-28,98.0,2.9,3.4
269,2021-01-29,271.0,4.1,6.3
269,2021-01-30,66.0,5.6,5.8
269,2021-01-31,73.0,3.7,3.9
269,2021-02-01,46.0,2.2,3.1
269,2021-02-02,96.0,1.8,2.5
269,2021-02-03,224.0,3.9,4.4
269,2021-02-04,225.0,1.7,3.9
269,2021-02-05,80.0,3.1,3.1
269,2021-02-06,70.0,8.9,8.9
269,2021-02-07,62.0,12.7,12.8
269,2021-02-08,64.0,7.5,7.6
269,2021-02-09,52.0,3.4,3.5
269,2021-02-10,40.0,3.2,3.4
269,2021-02-11,58.0,1.0,1.3
269,2021-02-12,67.0,4.5,4.5
269,2021-02-13,90.0,3.7,3.9
269,2021-02-14,145.0,5.1,5.2
269,2021-02-15,189.0,5.4,5.7
269,2021-02-16,195.0,4.0,4.4
269,2021-02-17,212.0,6.1,6.3
269,2021-02-18,182.0,4.5,5.3
269,2021-02-19,189.0,5.0,5.2
269,2021-02-20,168.0,5.0,5.0
269,2021-02-21,168.0,2.8,3.1
269,2021-02-22,184.0,3.6,3.6
269,2021-02-23,201.0,5.0,5.2
269,2021-02-24,190.0,4.7,4.8
269,2021-02-25,247.0,2.1,3.7
269,2021-02-26,309.0,2.3,2.5
269,2021-02-27,346.0,0.8,1.3
269,2021-02-28,46.0,2.3,2.4
269,2021-03-01,75.0,4.4,4.5
269,2021-03-02,65.0,3.4,3.4
269,2021-03-03,296.0,1.7,2.0
269,2021-03-04,354.0,3.2,3.4
269,2021-03-05,17.0,2.6,2.8
269,2021-03-06,324.0,0.6,1.3
269,2021-03-07,284.0,1.7,2.0
269,2021-03-08,257.0,2.6,3.4
269,2021-03-09,285.0,2.3,3.6
269,2021-03-10,190.0,6.3,6.5
269,2021-03-11,232.0,11.5,12.0
269,2021-03-12,227.0,8.8,9.1
269,2021-03-13,241.0,10.0,10.8
269,2021-03-14,270.0,5.6,5.7
269,2021-03-15,312.0,5.4,5.6
269,2021-03-16,312.0,3.0,3.2
269,2021-03-17,351.0,3.7,3.9
269,2021-03-18,349.0,2.4,3.2
269,2021-03-19,23.0,4.3,4.5
269,2021-03-20,271.0,2.5,3.2
269,2021-03-21,331.0,4.6,5.1
269,2021-03-22,314.0,1.9,2.4
269,2021-03-23,230.0,3.3,3.5
269,2021-03-24,229.0,2.8,3.5
269,2021-03-25,219.0,3.1,3.6
269,2021-03-26,200.0,5.8,6.4
269,2021-03-27,248.0,6.7,7.3
269,2021-03-28,222.0,8.2,8.4
269,2021-03-29,225.0,6.8,6.9
269,2021-03-30,182.0,1.2,2.4
269,2021-03-31,332.0,0.7,1.6
269,2021-04-01,10.0,4.0,4.3
269,2021-04-02,358.0,4.6,4.8
269,2021-04-03,356.0,5.1,5.2
269,2021-04-04,259.0,3.5,4.5
269,2021-04-05,304.0,7.6,8.3
269,2021-04-06,310.0,6.4,6.6
269,2021-04-07,301.0,6.3,6.8
269,2021-04-08,223.0,5.5,5.8
269,2021-04-09,257.0,3.2,5.0
269,2021-04-10,46.0,6.1,6.4
269,2021-04-11,345.0,5.0,5.2
269,2021-04-12,257.0,3.8,4.0
269,2021-04-13,301.0,2.2,2.7
269,2021-04-14,12.0,2.5,2.8
269,2021-04-15,39.0,3.1,3.3
269,2021-04-16,15.0,3.5,3.8
269,2021-04-17,352.0,3.4,3.6
269,2021-04-18,337.0,2.1,2.3
269,2021-04-19,56.0,2.1,2.5
269,2021-04-20,10.0,2.1,2.5
269,2021-04-21,2.0,4.2,4.3
269,2021-04-22,352.0,3.6,3.8
269,2021-04-23,351.0,2.2,2.8
269,2021-04-24,30.0,3.7,3.8
269,2021-04-25,19.0,4.4,4.6
269,2021-04-26,23.0,3.6,3.9
269,2021-04-27,75.0,3.2,3.7
269,2021-04-28,41.0,4.8,5.2
269,2021-04-29,318.0,4.2,5.3
269,2021-04-30,319.0,1.2,1.7
269,2021-05-01,288.0,3.7,4.4
269,2021-05-02,297.0,4.4,4.8
269,2021-05-03,210.0,5.6,6.0
269,2021-05-04,239.0,10.2,10.9
269,2021-05-05,269.0,7.1,7.4
269,2021-05-06,249.0,2.5,3.1
269,2021-05-07,272.0,3.8,4.2
269,2021-05-08,173.0,4.4,4.7
269,2021-05-09,179.0,3.3,4.0
269,2021-05-10,208.0,3.1,4.6
269,2021-05-11,31.0,1.1,2.7
269,2021-05-12,294.0,1.8,2.8
269,2021-05-13,43.0,3.2,3.4
269,2021-05-14,17.0,1.9,2.2
269,2021-05-15,167.0,1.2,2.2
269,2021-05-16,218.0,2.5,3.3
269,2021-05-17,260.0,1.9,3.2
269,2021-05-18,285.0,2.3,2.9
269,2021-05-19,239.0,1.9,2.8
269,2021-05-20,195.0,3.9,4.2
269,2021-05-21,219.0,10.6,10.8
269,2021-05-22,238.0,6.6,7.4
269,2021-05-23,212.0,3.8,4.3
269,2021-05-24,191.0,4.1,4.5
269,2021-05-25,248.0,4.5,5.1
269,2021-05-26,255.0,5.7,6.2
269,2021-05-27,308.0,4.4,5.0
269,2021-05-28,30.0,2.0,2.1
269,2021-05-29,12.0,2.8,3.0
269,2021-05-30,39.0,3.6,3.9
269,2021-05-31,61.0,3.6,3.7
269,2021-06-01,72.0,4.0,4.2
269,2021-06-02,57.0,2.4,2.9
269,2021-06-03,254.0,2.3,3.4
269,2021-06-04,339.0,1.9,2.6
269,2021-06-05,305.0,3.1,3.6
269,2021-06-06,336.0,3.4,3.7
269,2021-06-07,2.0,2.8,3.0
269,2021-06-08,34.0,2.1,2.4
269,2021-06-09,297.0,1.7,2.3
269,2021-06-10,269.0,1.6,2.3
269,2021-06-11,253.0,3.2,3.5
269,2021-06-12,295.0,3.8,4.2
269,2021-06-13,286.0,1.2,1.8
269,2021-06-14,300.0,1.5,3.3
269,2021-06-15,23.0,2.7,2.9
269,2021-06-16,84.0,1.3,2.1
269,2021-06-17,247.0,1.3,3.9
269,2021-06-18,75.0,2.7,3.4
269,2021-06-19,258.0,1.5,4.5
269,2021-06-20,350.0,1.7,4.0
269,2021-06-21,25.0,5.1,5.2
269,2021-06-22,21.0,4.2,4.3
269,2021-06-23,20.0,2.9,3.1
269,2021-06-24,359.0,1.5,2.3
269,2021-06-25,198.0,2.9,3.2
269,2021-06-26,48.0,1.9,2.8
269,2021-06-27,57.0,4.3,4.9
269,2021-06-28,27.0,1.7,2.7
269,2021-06-29,350.0,2.7,3.1
269,2021-06-30,335.0,2.7,3.3
269,2021-07-01,269.0,4.1,4.3
269,2021-07-02,229.0,1.3,2.7
269,2021-07-03,131.0,1.0,1.9
269,2021-07-04,241.0,0.9,2.2
269,2021-07-05,199.0,3.0,3.5
269,2021-07-06,198.0,6.5,6.8
269,2021-07-07,208.0,2.7,3.6
269,2021-07-08,301.0,1.7,2.0
269,2021-07-09,301.0,1.7,2.4
269,2021-07-10,348.0,1.3,1.9
269,2021-07-11,11.0,0.6,1.7
269,2021-07-12,53.0,2.2,2.4
269,2021-07-13,353.0,3.3,3.4
269,2021-07-14,340.0,5.2,5.3
269,2021-07-15,357.0,5.7,5.7
269,2021-07-16,354.0,3.7,3.9
269,2021-07-17,348.0,3.5,3.6
269,2021-07-18,325.0,2.4,3.2
269,2021-07-19,2.0,2.0,2.3
269,2021-07-20,57.0,1.7,2.0
269,2021-07-21,343.0,1.0,2.1
269,2021-07-22,9.0,2.8,3.1
269,2021-07-23,48.0,2.6,2.7
269,2021-07-24,76.0,2.0,3.4
269,2021-07-25,221.0,0.8,2.1
269,2021-07-26,193.0,2.8,3.4
269,2021-07-27,201.0,3.8,3.9
269,2021-07-28,213.0,6.4,6.6
269,2021-07-29,235.0,6.9,7.3
269,2021-07-30,203.0,4.7,4.9
269,2021-07-31,248.0,6.0,6.4
269,2021-08-01,264.0,2.5,3.5
269,2021-08-02,305.0,1.9,2.6
269,2021-08-03,40.0,1.5,1.7
269,2021-08-04,52.0,2.1,2.5
269,2021-08-05,107.0,1.7,2.2
269,2021-08-06,208.0,5.0,5.3
269,2021-08-07,189.0,4.4,4.5
269,2021-08-08,213.0,7.4,7.5
269,2021-08-09,205.0,5.3,5.4
269,2021-08-10,241.0,3.6,4.1
269,2021-08-11,204.0,2.0,2.5
269,2021-08-12,240.0,1.9,2.6
269,2021-08-13,241.0,3.8,4.2
269,2021-08-14,233.0,3.5,4.1
269,2021-08-15,233.0,3.7,4.1
269,2021-08-16,280.0,6.0,6.5
269,2021-08-17,256.0,3.9,4.1
269,2021-08-18,250.0,3.9,4.0
269,2021-08-19,238.0,3.5,3.7
269,2021-08-20,236.0,2.0,2.7
269,2021-08-21,113.0,1.2,1.7
269,2021-08-22,306.0,2.2,3.8
269,2021-08-23,25.0,4.6,4.7
269,2021-08-24,25.0,3.7,3.9
269,2021-08-25,336.0,2.6,3.1
269,2021-08-26,345.0,4.1,4.5
269,2021-08-27,350.0,4.9,5.0
269,2021-08-28,1.0,5.0,5.0
269,2021-08-29,355.0,4.4,4.5
269,2021-08-30,357.0,4.5,4.5
269,2021-08-31,356.0,3.6,3.6
269,2021-09-01,354.0,1.7,1.9
269,2021-09-02,17.0,1.8,2.0
269,2021-09-03,36.0,3.3,3.5
269,2021-09-04,61.0,3.8,3.8
269,2021-09-05,56.0,3.4,3.5
269,2021-09-06,43.0,1.5,1.6
269,2021-09-07,90.0,1.3,1.6
269,2021-09-08,86.0,2.6,2.8
269,2021-09-09,162.0,0.4,2.5
269,2021-09-10,200.0,2.3,2.8
269,2021-09-11,232.0,4.0,4.3
269,2021-09-12,255.0,2.5,3.3
269,2021-09-13,51.0,1.2,2.0
269,2021-09-14,77.0,2.5,3.0
269,2021-09-15,263.0,2.6,3.2
269,2021-09-16,272.0,3.5,3.8
269,2021-09-17,266.0,0.9,1.5
269,2021-09-18,68.0,2.2,2.2
269,2021-09-19,86.0,3.8,4.0
269,2021-09-20,61.0,3.0,3.3
269,2021-09-21,245.0,1.8,2.2
269,2021-09-22,227.0,2.7,2.9
269,2021-09-23,249.0,4.7,5.4
269,2021-09-24,233.0,5.0,5.1
269,2021-09-25,189.0,2.0,2.8
269,2021-09-26,181.0,1.5,2.5
269,2021-09-27,194.0,4.1,4.6
269,2021-09-28,185.0,3.7,4.0
269,2021-09-29,228.0,4.3,5.3
269,2021-09-30,207.0,6.1,6.3
269,2021-10-01,195.0,6.3,6.3
269,2021-10-02,176.0,5.1,5.3
269,2021-10-03,212.0,4.3,4.8
269,2021-10-04,188.0,5.5,5.6
269,2021-10-05,179.0,5.3,5.7
269,2021-10-06,230.0,3.0,4.5
269,2021-10-07,124.0,1.2,1.6
269,2021-10-08,66.0,2.2,2.3
269,2021-10-09,73.0,2.4,2.6
269,2021-10-10,293.0,1.2,1.6
269,2021-10-11,292.0,2.4,2.6
269,2021-10-12,314.0,2.6,3.5
269,2021-10-13,270.0,2.6,3.2
269,2021-10-14,240.0,4.7,5.0
269,2021-10-15,295.0,2.3,3.8
269,2021-10-16,199.0,2.7,2.8
269,2021-10-17,192.0,3.7,3.8
269,2021-10-18,178.0,3.5,3.6
269,2021-10-19,207.0,5.9,6.1
269,2021-10-20,214.0,7.5,7.9
269,2021-10-21,272.0,5.4,6.4
269,2021-10-22,268.0,5.0,5.6
269,2021-10-23,185.0,2.3,2.4
269,2021-10-24,172.0,3.1,3.2
269,2021-10-25,197.0,3.8,3.9
269,2021-10-26,211.0,5.8,5.9
269,2021-10-27,212.0,5.9,6.0
269,2021-10-28,177.0,4.1,4.1
269,2021-10-29,180.0,6.0,6.2
269,2021-10-30,179.0,4.4,4.8
269,2021-10-31,178.0,4.6,5.1
269,2021-11-01,195.0,6.7,6.7
269,2021-11-02,195.0,2.6,3.0
269,2021-11-03,168.0,0.8,1.2
269,2021-11-04,278.0,0.5,1.5
269,2021-11-05,253.0,2.1,2.6
269,2021-11-06,214.0,7.1,7.1
269,2021-11-07,267.0,5.3,5.5
269,2021-11-08,235.0,2.2,2.7
269,2021-11-09,192.0,3.9,4.0
269,2021-11-10,192.0,2.7,2.8
269,2021-11-11,196.0,2.6,2.7
269,2021-11-12,182.0,4.6,4.7
269,2021-11-13,183.0,1.6,2.4
269,2021-11-14,63.0,3.2,3.3
269,2021-11-15,67.0,3.3,3.4
269,2021-11-16,184.0,1.2,2.0
269,2021-11-17,232.0,3.9,4.4
269,2021-11-18,226.0,5.0,5.0
269,2021-11-19,246.0,4.3,4.5
269,2021-11-20,229.0,4.2,4.3
269,2021-11-21,340.0,2.7,3.7
269,2021-11-22,7.0,1.2,1.8
269,2021-11-23,290.0,1.5,1.8
269,2021-11-24,186.0,2.1,2.1
269,2021-11-25,238.0,2.3,2.9
269,2021-11-26,204.0,5.3,5.6
269,2021-11-27,216.0,3.5,4.0
269,2021-11-28,330.0,1.2,1.9
269,2021-11-29,279.0,2.7,3.4
269,2021-11-30,251.0,4.6,5.5
269,2021-12-01,250.0,7.2,8.8
269,2021-12-02,292.0,2.3,3.0
269,2021-12-03,209.0,6.9,6.9
269,2021-12-04,199.0,3.1,3.4
269,2021-12-05,142.0,1.5,3.0
269,2021-12-06,168.0,3.5,4.1
269,2021-12-07,168.0,4.5,5.3
269,2021-12-08,187.0,5.9,6.0
269,2021-12-09,179.0,4.2,4.2
269,2021-12-10,116.0,2.0,2.9
269,2021-12-11,185.0,2.1,2.3
269,2021-12-12,216.0,5.1,5.3
269,2021-12-13,206.0,4.6,4.6
269,2021-12-14,222.0,4.5,4.6
269,2021-12-15,229.0,4.1,4.2
269,2021-12-16,203.0,0.8,1.2
269,2021-12-17,336.0,0.8,0.9
269,2021-12-18,328.0,1.5,1.9
269,2021-12-19,318.0,2.8,3.0
269,2021-12-20,25.0,1.4,1.7
269,2021-12-21,76.0,0.8,1.0
269,2021-12-22,153.0,1.6,1.9
269,2021-12-23,211.0,4.5,4.7
269,2021-12-24,278.0,2.0,4.9
269,2021-12-25,70.0,7.1,7.2
269,2021-12-26,87.0,4.1,4.2
269,2021-12-27,126.0,2.4,2.6
269,2021-12-28,209.0,3.6,4.9
269,2021-12-29,236.0,3.8,4.6
269,2021-12-30,232.0,8.2,8.3
269,2021-12-31,229.0,8.0,8.1
269,2022-01-01,203.0,5.3,5.4
310,2016-12-31,198.0,5.8,5.8
310,2017-01-01,201.0,6.8,6.9
310,2017-01-02,319.0,3.0,3.6
310,2017-01-03,266.0,8.1,8.4
310,2017-01-04,317.0,6.9,7.4
310,2017-01-05,43.0,2.6,4.1
310,2017-01-06,176.0,5.5,5.8
310,2017-01-07,215.0,4.6,5.7
310,2017-01-08,259.0,0.9,2.3
310,2017-01-09,196.0,6.7,7.3
310,2017-01-10,255.0,4.5,4.8
310,2017-01-11,261.0,8.7,10.2
310,2017-01-12,235.0,5.9,8.5
310,2017-01-13,304.0,9.8,10.4
310,2017-01-14,312.0,7.1,7.3
310,2017-01-15,294.0,1.0,2.8
310,2017-01-16,53.0,1.6,2.7
310,2017-01-17,88.0,3.2,3.5
310,2017-01-18,62.0,3.0,3.1
310,2017-01-19,51.0,3.8,3.9
310,2017-01-20,53.0,4.5,4.6
310,2017-01-21,105.0,3.0,4.0
310,2017-01-22,238.0,0.9,1.9
310,2017-01-23,231.0,3.8,4.0
310,2017-01-24,213.0,1.9,2.8
310,2017-01-25,119.0,4.3,4.6
310,2017-01-26,142.0,5.6,5.9
310,2017-01-27,133.0,6.3,6.4
310,2017-01-28,178.0,6.6,7.2
310,2017-01-29,182.0,8.1,8.4
310,2017-01-30,244.0,2.8,5.7
310,2017-01-31,112.0,5.0,5.4
310,2017-02-01,142.0,6.3,6.9
310,2017-02-02,163.0,7.7,7.9
310,2017-02-03,166.0,6.6,7.4
310,2017-02-04,166.0,1.5,4.7
310,2017-02-05,45.0,3.6,4.9
310,2017-02-06,59.0,0.8,2.5
310,2017-02-07,111.0,3.3,4.0
310,2017-02-08,34.0,4.2,4.3
310,2017-02-09,59.0,4.9,5.0
310,2017-02-10,49.0,4.5,4.5
310,2017-02-11,43.0,4.1,4.1
310,2017-02-12,72.0,5.8,5.9
310,2017-02-13,77.0,8.2,8.2
310,2017-02-14,102.0,7.0,7.1
310,2017-02-15,180.0,3.9,5.0
310,2017-02-16,242.0,5.8,6.2
310,2017-02-17,273.0,4.3,4.4
310,2017-02-18,196.0,3.3,3.5
310,2017-02-19,237.0,6.3,6.7
310,2017-02-20,247.0,8.1,8.4
310,2017-02-21,250.0,8.0,8.5
310,2017-02-22,247.0,15.9,16.0
310,2017-02-23,247.0,14.6,16.2
310,2017-02-24,287.0,4.3,5.0
310,2017-02-25,205.0,9.2,9.4
310,2017-02-26,212.0,9.3,9.3
310,2017-02-27,199.0,11.4,11.8
310,2017-02-28,220.0,10.1,10.4
310,2017-03-01,249.0,6.1,7.0
310,2017-03-02,249.0,12.1,12.6
310,2017-03-03,150.0,6.4,6.7
310,2017-03-04,193.0,5.0,6.2
310,2017-03-05,193.0,9.3,9.6
310,2017-03-06,289.0,5.1,5.3
310,2017-03-07,267.0,3.5,4.4
310,2017-03-08,225.0,6.6,8.0
310,2017-03-09,271.0,4.7,6.1
310,2017-03-10,131.0,3.1,3.8
310,2017-03-11,107.0,3.4,3.7
310,2017-03-12,57.0,1.6,3.1
310,2017-03-13,321.0,3.3,4.2
310,2017-03-14,244.0,4.8,5.1
310,2017-03-15,268.0,1.4,2.7
310,2017-03-16,233.0,2.8,3.4
